STATION,DATE,TEMP,DEW,HUMIDITY,sknt_mph,sknt,ALTIMETER,mslp,vsby
BUF,2/8/16 4:54,42,26,52.73,9.20624,8,29.81,1010,10
BUF,2/8/16 5:54,41,26,54.97,8.05546,7,29.79,1009.2,10
BUF,2/8/16 6:54,40,26,57.33,8.05546,7,29.77,1008.5,10
BUF,2/8/16 7:54,40,25,54.81,5.7539,5,29.74,1007.6,10
BUF,2/8/16 8:54,39,26,59.37,5.7539,5,29.72,1006.9,10
BUF,2/8/16 9:54,39,25,56.77,5.7539,5,29.7,1006.1,10
BUF,2/8/16 10:54,40,25,54.81,0,0,29.7,1006.2,10
BUF,2/8/16 11:54,38,26,61.94,5.7539,5,29.7,1006.1,10
BUF,2/8/16 12:54,38,26,61.94,8.05546,7,29.68,1005.8,10
BUF,2/8/16 13:54,40,26,57.33,8.05546,7,29.68,1005.8,10
BUF,2/8/16 14:54,41,27,57.06,4.60312,4,29.68,1005.4,10
BUF,2/8/16 15:54,44,27,50.73,8.05546,7,29.66,1004.9,10
BUF,2/8/16 16:54,45,26,47.23,5.7539,5,29.64,1004.1,10
BUF,2/8/16 17:54,49,27,42.22,8.05546,7,29.59,1002.5,10
BUF,2/8/16 18:54,49,27,42.22,12.65858,11,29.58,1002,10
BUF,2/8/16 19:54,48,27,43.67,11.5078,10,29.57,1001.6,10
BUF,2/8/16 20:54,46,26,45.33,10.35702,9,29.57,1001.7,10
BUF,2/8/16 21:54,44,26,48.87,11.5078,10,29.57,1001.7,10
BUF,2/8/16 22:54,42,25,50.42,12.65858,11,29.57,1001.8,10
BUF,2/8/16 23:54,41,25,52.56,10.35702,9,29.58,1002.2,10
BUF,2/9/16 0:54,39,26,59.37,9.20624,8,29.58,1002.1,10
BUF,2/9/16 1:54,39,29,66.85,12.65858,11,29.58,1002.1,10
BUF,2/9/16 2:54,37,31,78.31,8.05546,7,29.57,1001.9,10
BUF,2/9/16 3:54,35,32,88.47,8.05546,7,29.55,1001.2,8
BUF,2/9/16 4:54,34,32,92.36,8.05546,7,29.54,1001,5
BUF,2/9/16 5:54,33,31,91.66,5.7539,5,29.53,1000.5,3
BUF,2/9/16 6:54,33,32,95.75,4.60312,4,29.51,999.9,5
BUF,2/9/16 7:54,35,32,88.47,10.35702,9,29.51,999.6,9
BUF,2/9/16 8:54,35,31,84.69,13.80936,12,29.49,999.2,10
BUF,2/9/16 9:54,35,31,84.69,9.20624,8,29.5,999.3,10
BUF,2/9/16 10:54,35,32,88.47,6.90468,6,29.49,999.3,9
BUF,2/9/16 11:54,34,32,92.36,9.20624,8,29.5,999.5,5
BUF,2/9/16 12:54,34,31,88.42,8.05546,7,29.51,1000,9
BUF,2/9/16 13:54,35,31,84.69,10.35702,9,29.52,1000.4,9
BUF,2/9/16 14:54,34,31,88.42,10.35702,9,29.52,1000.4,1
BUF,2/9/16 15:54,34,31,88.42,10.35702,9,29.52,1000.3,6
BUF,2/9/16 16:54,35,31,84.69,13.80936,12,29.52,1000.2,7
BUF,2/9/16 17:54,35,30,81.65,14.96014,13,29.5,999.7,9
BUF,2/9/16 18:54,36,29,75.39,18.41248,16,29.48,999.1,10
BUF,2/9/16 19:54,36,29,75.39,16.11092,14,29.48,999,10
BUF,2/9/16 20:54,34,28,78.62,18.41248,16,29.5,999.7,10
BUF,2/9/16 21:54,34,28,78.62,13.80936,12,29.52,1000.2,10
BUF,2/9/16 22:54,33,28,81.5,16.11092,14,29.53,1000.6,10
BUF,2/9/16 23:54,32,27,81.42,13.80936,12,29.54,1001,3
BUF,2/10/16 0:54,32,24,72.24,16.11092,14,29.54,1001.1,10
BUF,2/10/16 1:54,32,25,75,16.11092,14,29.54,1001,9
BUF,2/10/16 2:54,31,25,78.35,19.56326,17,29.53,1000.6,5
BUF,2/10/16 3:54,30,27,88.22,17.2617,15,29.51,1000,2.5
BUF,2/10/16 4:54,31,27,85.05,17.2617,15,29.49,999.5,1
BUF,2/10/16 5:54,31,26,81.95,21.86482,19,29.49,999.3,9
BUF,2/10/16 6:54,30,26,85,17.2617,15,29.49,999.5,3
BUF,2/10/16 7:54,29,25,84.93,18.41248,16,29.5,999.8,1
BUF,2/10/16 8:54,28,25,88.12,14.96014,13,29.51,1000.3,1.25
BUF,2/10/16 9:54,28,25,88.12,14.96014,13,29.51,1000.3,1.25
BUF,2/10/16 10:54,27,23,84.8,18.41248,16,29.56,1001.7,3
BUF,2/10/16 11:54,26,22,84.1,16.11092,14,29.58,1002.5,2.5
BUF,2/10/16 12:54,25,21,84.67,17.2617,15,29.6,1003.1,1.25
BUF,2/10/16 13:54,25,21,84.67,14.96014,13,29.61,1003.7,1.5
BUF,2/10/16 14:54,25,20,80.87,18.41248,16,29.63,1004.2,1
BUF,2/10/16 15:54,25,20,80.87,18.41248,16,29.64,1004.6,1.5
BUF,2/10/16 16:54,26,18,71.04,20.71404,18,29.64,1004.6,10
BUF,2/10/16 17:54,26,19,74.41,16.11092,14,29.64,1004.5,10
BUF,2/10/16 18:54,26,17,68.33,17.2617,15,29.64,1004.5,10
BUF,2/10/16 19:54,25,17,71.47,19.56326,17,29.65,1005.1,9
BUF,2/10/16 20:54,24,16,70.81,17.2617,15,29.69,1006.4,10
BUF,2/10/16 21:54,22,14,71.12,19.56326,17,29.71,1007.2,10
BUF,2/10/16 22:54,20,12,70.89,19.56326,17,29.74,1008.2,7
BUF,2/10/16 23:54,18,10,70.66,16.11092,14,29.77,1009.3,9
BUF,2/11/16 0:54,17,10,73.46,17.2617,15,29.78,1009.5,9
BUF,2/11/16 1:54,16,8,70.43,19.56326,17,29.79,1010.1,9
BUF,2/11/16 2:54,16,7,67.07,17.2617,15,29.81,1010.6,10
BUF,2/11/16 3:54,15,6,66.96,12.65858,11,29.82,1011,10
BUF,2/11/16 4:54,14,6,70.19,11.5078,10,29.81,1010.7,10
BUF,2/11/16 5:54,14,5,66.82,11.5078,10,29.81,1010.8,10
BUF,2/11/16 6:54,13,5,70.07,12.65858,11,29.81,1010.6,10
BUF,2/11/16 7:54,13,5,70.07,16.11092,14,29.82,1011.2,10
BUF,2/11/16 8:54,11,0,60.55,17.2617,15,29.83,1011.6,10
BUF,2/11/16 9:54,10,1,66.3,16.11092,14,29.86,1012.7,9
BUF,2/11/16 10:54,9,-1,63.41,16.11092,14,29.9,1013.8,10
BUF,2/11/16 11:54,8,-1,66.04,14.96014,13,29.92,1014.8,9
BUF,2/11/16 12:54,7,-1,69.34,14.96014,13,29.95,1015.7,10
BUF,2/11/16 13:54,8,-1,66.04,11.5078,10,29.98,1016.7,10
BUF,2/11/16 14:54,10,0,63.03,13.80936,12,30,1017.6,10
BUF,2/11/16 15:54,11,-1,58.04,18.41248,16,30.03,1018.4,10
BUF,2/11/16 16:54,12,-2,52.57,19.56326,17,30.04,1018.9,10
BUF,2/11/16 17:54,14,-2,48.18,17.2617,15,30.04,1018.8,10
BUF,2/11/16 18:54,14,0,52.9,19.56326,17,30.05,1019.2,10
BUF,2/11/16 19:54,14,3,61,12.65858,11,30.07,1019.7,10
BUF,2/11/16 20:54,14,-1,50.71,16.11092,14,30.09,1020.5,10
BUF,2/11/16 21:54,14,0,52.9,17.2617,15,30.12,1021.6,10
BUF,2/11/16 22:54,13,-1,53.17,13.80936,12,30.15,1022.5,10
BUF,2/11/16 23:54,13,0,55.47,13.80936,12,30.17,1023.3,10
BUF,2/12/16 0:54,12,-1,55.33,14.96014,13,30.18,1023.7,10
BUF,2/12/16 1:54,12,1,60.71,10.35702,9,30.2,1024.3,10
BUF,2/12/16 2:54,11,0,60.55,9.20624,8,30.21,1024.7,10
BUF,2/12/16 3:54,11,1,63.69,9.20624,8,30.21,1024.5,10
BUF,2/12/16 4:54,12,2,63.31,9.20624,8,30.2,1024.1,10
BUF,2/12/16 5:54,13,0,55.47,10.35702,9,30.18,1023.4,10
BUF,2/12/16 6:54,14,0,52.9,10.35702,9,30.15,1022.6,10
BUF,2/12/16 7:54,16,1,51.03,17.2617,15,30.13,1021.7,10
BUF,2/12/16 8:54,17,1,48.7,14.96014,13,30.1,1020.7,10
BUF,2/12/16 9:54,16,9,73.34,14.96014,13,30.09,1020.3,5
BUF,2/12/16 10:54,15,11,83.33,6.90468,6,30.08,1020.2,0.5
BUF,2/12/16 11:54,14,10,83.92,11.5078,10,30.06,1019.6,7
BUF,2/12/16 12:54,12,7,79.79,6.90468,6,30.05,1019.1,10
BUF,2/12/16 13:54,16,10,76.98,9.20624,8,30.03,1018.3,10
BUF,2/12/16 14:54,16,10,76.98,16.11092,14,30.01,1017.6,4
BUF,2/12/16 15:54,18,12,77.17,17.2617,15,29.97,1016.4,0.5
BUF,2/12/16 16:54,19,13,76.66,19.56326,17,29.95,1015.6,0.5
BUF,2/12/16 17:54,21,13,70.46,24.16638,21,29.9,1014.1,1.25
BUF,2/12/16 18:54,22,11,62.13,19.56326,17,29.87,1012.8,6
BUF,2/12/16 19:54,22,12,65.18,25.31716,22,29.85,1012,8
BUF,2/12/16 20:54,21,13,70.46,19.56326,17,29.84,1011.7,1.5
BUF,2/12/16 21:54,20,15,81.09,21.86482,19,29.84,1011.9,0.12
BUF,2/12/16 22:54,20,16,84.33,12.65858,11,29.85,1012,5
BUF,2/12/16 23:54,20,11,67.58,10.35702,9,29.85,1012.2,10
BUF,2/13/16 0:54,18,9,67.33,9.20624,8,29.85,1012.2,10
BUF,2/13/16 1:54,18,9,67.33,10.35702,9,29.84,1011.9,10
BUF,2/13/16 2:54,17,13,83.47,8.05546,7,29.87,1012.8,0.5
BUF,2/13/16 3:54,17,11,76.47,16.11092,14,29.9,1013.9,0.25
BUF,2/13/16 4:54,14,3,61,19.56326,17,29.94,1015.3,2.5
BUF,2/13/16 5:54,14,1,55.64,17.2617,15,29.96,1016,9
BUF,2/13/16 6:54,11,6,80.35,18.41248,16,30.01,1017.5,1
BUF,2/13/16 7:54,8,0,68.89,14.96014,13,30.05,1019,4
BUF,2/13/16 8:54,5,-2,72.11,16.11092,14,30.08,1020.3,3
BUF,2/13/16 9:54,2,-3,79.57,14.96014,13,30.12,1021.7,1.75
BUF,2/13/16 10:54,-1,-8,71.41,18.41248,16,30.17,1023.3,2.5
BUF,2/13/16 11:54,-1,-7,74.61,11.5078,10,30.22,1025,1
BUF,2/13/16 12:54,-4,-11,71.04,17.2617,15,30.27,1026.8,1.5
BUF,2/13/16 13:54,-4,-13,64.37,17.2617,15,30.29,1027.5,4
BUF,2/13/16 14:54,-3,-12,64.52,16.11092,14,30.3,1028,2
BUF,2/13/16 15:54,-2,-14,55.49,16.11092,14,30.31,1028.3,8
BUF,2/13/16 16:54,-2,-12,61.82,14.96014,13,30.32,1028.8,4
BUF,2/13/16 17:54,0,-9,64.93,9.20624,8,30.32,1028.7,2
BUF,2/13/16 18:54,1,-14,48.05,13.80936,12,30.31,1028.5,10
BUF,2/13/16 19:54,2,-11,53.69,14.96014,13,30.31,1028.2,9
BUF,2/13/16 20:54,2,-7,65.2,10.35702,9,30.31,1028.4,8
BUF,2/13/16 21:54,3,-5,68.25,11.5078,10,30.32,1028.7,2
BUF,2/13/16 22:54,4,-4,68.96,11.5078,10,30.34,1029.4,3
BUF,2/13/16 23:54,4,-2,75.78,9.20624,8,30.36,1030.1,2.5
BUF,2/14/16 0:54,3,-3,75.68,10.35702,9,30.37,1030.6,2
BUF,2/14/16 1:54,3,-3,75.68,11.5078,10,30.38,1030.9,1.25
BUF,2/14/16 2:54,0,-7,71.52,12.65858,11,30.41,1031.8,6
BUF,2/14/16 3:54,-2,-8,75.15,5.7539,5,30.42,1032.5,8
BUF,2/14/16 4:54,-3,-10,71.17,9.20624,8,30.44,1033,8
BUF,2/14/16 5:54,-5,-11,74.82,5.7539,5,30.45,1033.5,9
BUF,2/14/16 6:54,-6,-12,74.72,4.60312,4,30.47,1033.9,10
BUF,2/14/16 7:54,-7,-13,74.6,4.60312,4,30.46,1033.9,10
BUF,2/14/16 8:54,-8,-13,77.95,0,0,30.47,1034.1,10
BUF,2/14/16 9:54,-9,-14,77.84,5.7539,5,30.48,1034.4,10
BUF,2/14/16 10:54,-10,-16,73.61,5.7539,5,30.5,1035.2,10
BUF,2/14/16 11:54,-11,-16,77.64,6.90468,6,30.51,1035.3,10
BUF,2/14/16 12:54,-12,-17,77.55,6.90468,6,30.51,1035.7,10
BUF,2/14/16 13:54,-9,-15,74.38,4.60312,4,30.53,1036,10
BUF,2/14/16 14:54,-4,-12,67.94,5.7539,5,30.52,1035.8,10
BUF,2/14/16 15:54,0,-10,62.12,3.45234,3,30.51,1035.5,10
BUF,2/14/16 16:54,3,-10,53.87,0,0,30.52,1035.6,10
BUF,2/14/16 17:54,5,-9,51.4,0,0,30.49,1034.7,10
BUF,2/14/16 18:54,7,-9,46.97,0,0,30.46,1033.7,10
BUF,2/14/16 19:54,9,-9,42.95,0,0,30.45,1033.2,10
BUF,2/14/16 20:54,10,-9,40.92,0,0,30.45,1033.2,10
BUF,2/14/16 21:54,10,-9,40.92,0,0,30.44,1033.1,10
BUF,2/14/16 22:54,8,-6,51.92,0,0,30.43,1032.7,10
BUF,2/14/16 23:54,4,-8,56.95,6.90468,6,30.41,1032.1,10
BUF,2/15/16 0:54,4,-8,56.95,6.90468,6,30.4,1031.6,10
BUF,2/15/16 1:54,2,-9,59.19,9.20624,8,30.38,1030.9,10
BUF,2/15/16 2:54,2,-9,59.19,6.90468,6,30.37,1030.7,10
BUF,2/15/16 3:54,2,-9,59.19,6.90468,6,30.35,1029.8,10
BUF,2/15/16 4:54,2,-8,62.41,9.20624,8,30.31,1028.5,10
BUF,2/15/16 5:54,3,-8,59.36,4.60312,4,30.29,1027.6,10
BUF,2/15/16 6:54,4,-8,56.95,6.90468,6,30.28,1027.4,10
BUF,2/15/16 7:54,4,-8,56.95,6.90468,6,30.27,1027,10
BUF,2/15/16 8:54,4,-7,59.5,6.90468,6,30.23,1025.6,10
BUF,2/15/16 9:54,11,-2,55.15,9.20624,8,30.21,1024.5,10
BUF,2/15/16 10:54,14,0,52.9,5.7539,5,30.18,1023.8,10
BUF,2/15/16 11:54,15,2,55.35,5.7539,5,30.17,1023.2,10
BUF,2/15/16 12:54,17,4,55.66,8.05546,7,30.15,1022.7,10
BUF,2/15/16 13:54,18,10,70.66,12.65858,11,30.14,1022.4,5
BUF,2/15/16 14:54,20,10,64.92,10.35702,9,30.12,1021.5,10
BUF,2/15/16 15:54,22,11,62.13,9.20624,8,30.09,1020.6,9
BUF,2/15/16 16:54,23,13,64.81,11.5078,10,30.07,1019.8,9
BUF,2/15/16 17:54,23,13,64.81,6.90468,6,30.03,1018.4,9
BUF,2/15/16 18:54,25,15,65.58,10.35702,9,30.01,1017.5,9
BUF,2/15/16 19:54,25,16,68.2,6.90468,6,29.98,1016.6,9
BUF,2/15/16 20:54,25,19,77.82,8.05546,7,29.97,1016.2,4
BUF,2/15/16 21:54,26,21,80.96,5.7539,5,29.97,1016.1,4
BUF,2/15/16 22:54,27,20,74.5,8.05546,7,29.97,1016,7
BUF,2/15/16 23:54,27,20,74.5,11.5078,10,29.97,1016.1,10
BUF,2/16/16 0:54,27,20,74.5,9.20624,8,29.96,1015.8,10
BUF,2/16/16 1:54,27,19,71.69,8.05546,7,29.95,1015.5,10
BUF,2/16/16 2:54,26,21,80.96,6.90468,6,29.94,1014.9,5
BUF,2/16/16 3:54,27,20,74.5,9.20624,8,29.91,1013.9,10
BUF,2/16/16 4:54,27,21,78,8.05546,7,29.89,1013.4,10
BUF,2/16/16 5:54,27,23,84.8,6.90468,6,29.88,1012.8,2.5
BUF,2/16/16 6:54,27,24,88.73,4.60312,4,29.85,1011.7,1.75
BUF,2/16/16 7:54,27,24,88.73,5.7539,5,29.81,1010.6,1.25
BUF,2/16/16 8:54,27,25,92.12,5.7539,5,29.78,1009.6,1.25
BUF,2/16/16 9:54,28,26,92.16,4.60312,4,29.73,1007.8,0.75
BUF,2/16/16 10:54,28,26,92.16,6.90468,6,29.71,1007.2,0.5
BUF,2/16/16 11:54,28,25,88.12,5.7539,5,29.68,1005.9,0.5
BUF,2/16/16 12:54,28,25,88.12,5.7539,5,29.69,1006.2,0.25
BUF,2/16/16 13:54,28,26,92.16,9.20624,8,29.66,1005.2,0.25
BUF,2/16/16 14:54,28,26,92.16,8.05546,7,29.63,1004.3,0.5
BUF,2/16/16 15:54,30,27,88.22,8.05546,7,29.61,1003.4,0.5
BUF,2/16/16 16:54,31,29,92.26,6.90468,6,29.61,1003.6,0.5
BUF,2/16/16 17:54,31,28,88.92,12.65858,11,29.58,1002.6,0.75
BUF,2/16/16 18:54,31,28,88.92,8.05546,7,29.6,1003.3,0.75
BUF,2/16/16 19:54,31,28,88.92,9.20624,8,29.62,1003.9,0.75
BUF,2/16/16 20:54,31,28,88.92,11.5078,10,29.65,1004.9,1.25
BUF,2/16/16 21:54,31,27,85.05,11.5078,10,29.68,1006,2
BUF,2/16/16 22:54,31,26,81.95,8.05546,7,29.7,1006.7,3
BUF,2/16/16 23:54,31,27,85.05,8.05546,7,29.73,1007.5,7
BUF,2/17/16 0:54,31,26,81.95,11.5078,10,29.76,1008.6,7
BUF,2/17/16 1:54,30,23,74.81,10.35702,9,29.78,1009.4,10
BUF,2/17/16 2:54,29,22,74.7,9.20624,8,29.81,1010.3,10
BUF,2/17/16 3:54,29,21,71.91,9.20624,8,29.83,1011,10
BUF,2/17/16 4:54,29,22,74.7,8.05546,7,29.85,1011.5,10
BUF,2/17/16 5:54,29,22,74.7,6.90468,6,29.87,1012.2,10
BUF,2/17/16 6:54,29,23,78.18,5.7539,5,29.88,1012.7,10
BUF,2/17/16 7:54,29,23,78.18,8.05546,7,29.89,1013.1,10
BUF,2/17/16 8:54,29,22,74.7,10.35702,9,29.9,1013.5,9
BUF,2/17/16 9:54,28,22,77.5,5.7539,5,29.9,1013.6,9
BUF,2/17/16 10:54,28,21,74.61,8.05546,7,29.91,1013.9,9
BUF,2/17/16 11:54,27,23,84.8,6.90468,6,29.94,1014.7,1.75
BUF,2/17/16 12:54,26,23,88.01,14.96014,13,29.97,1015.8,0.5
BUF,2/17/16 13:54,26,23,88.01,12.65858,11,30,1016.8,1
BUF,2/17/16 14:54,28,24,84.87,11.5078,10,30,1017,1.75
BUF,2/17/16 15:54,30,24,78.27,10.35702,9,30.02,1017.4,4
BUF,2/17/16 16:54,30,25,81.27,12.65858,11,30.03,1017.7,1.5
BUF,2/17/16 17:54,29,24,81.8,10.35702,9,30.03,1017.8,4
BUF,2/17/16 18:54,30,24,78.27,11.5078,10,30.04,1018.2,4
BUF,2/17/16 19:54,28,22,77.5,19.56326,17,30.07,1019.1,2
BUF,2/17/16 20:54,29,21,71.91,11.5078,10,30.09,1020,10
BUF,2/17/16 21:54,28,18,65.47,13.80936,12,30.13,1021.3,8
BUF,2/17/16 22:54,26,16,65.21,12.65858,11,30.17,1022.8,5
BUF,2/17/16 23:54,23,11,59.37,11.5078,10,30.21,1024.2,10
BUF,2/18/16 0:54,22,10,59.69,11.5078,10,30.24,1025.3,10
BUF,2/18/16 1:54,20,10,64.92,14.96014,13,30.27,1026.4,10
BUF,2/18/16 2:54,19,10,67.46,9.20624,8,30.3,1027.4,10
BUF,2/18/16 3:54,18,8,64.65,9.20624,8,30.32,1028.1,10
BUF,2/18/16 4:54,16,7,67.07,8.05546,7,30.34,1028.6,9
BUF,2/18/16 5:54,15,7,69.75,5.7539,5,30.36,1029.4,9
BUF,2/18/16 6:54,15,7,69.75,3.45234,3,30.38,1030,9
BUF,2/18/16 7:54,15,9,76.27,3.45234,3,30.4,1030.8,5
BUF,2/18/16 8:54,12,9,87.25,5.7539,5,30.42,1031.5,8
BUF,2/18/16 9:54,12,8,83.78,4.60312,4,30.44,1032.3,9
BUF,2/18/16 10:54,10,6,83.64,4.60312,4,30.47,1033.2,10
BUF,2/18/16 11:54,9,5,83.56,0,0,30.51,1034.5,10
BUF,2/18/16 12:54,9,6,87.79,0,0,30.53,1035.5,10
BUF,2/18/16 13:54,12,9,87.25,0,0,30.56,1036.3,10
BUF,2/18/16 14:54,15,7,69.75,3.45234,3,30.58,1037,9
BUF,2/18/16 15:54,18,6,59.1,0,0,30.58,1037.1,10
BUF,2/18/16 16:54,20,5,51.68,0,0,30.59,1037.3,10
BUF,2/18/16 17:54,19,6,56.43,0,0,30.58,1037,10
BUF,2/18/16 18:54,22,3,43.38,0,0,30.56,1036.4,10
BUF,2/18/16 19:54,25,2,36.3,0,0,30.55,1036,10
BUF,2/18/16 20:54,26,3,36.48,0,0,30.55,1036.1,10
BUF,2/18/16 21:54,24,1,36.14,0,0,30.54,1035.7,10
BUF,2/18/16 22:54,21,1,41.11,0,0,30.54,1035.7,10
BUF,2/18/16 23:54,17,4,55.66,5.7539,5,30.54,1035.8,10
BUF,2/19/16 0:54,16,4,58.32,6.90468,6,30.52,1035,10
BUF,2/19/16 1:54,15,4,60.65,4.60312,4,30.51,1034.9,10
BUF,2/19/16 2:54,13,3,63.97,9.20624,8,30.48,1033.8,10
BUF,2/19/16 3:54,14,6,70.19,5.7539,5,30.47,1033.2,10
BUF,2/19/16 4:54,15,9,76.27,4.60312,4,30.44,1032.4,10
BUF,2/19/16 5:54,16,9,73.34,9.20624,8,30.43,1032,10
BUF,2/19/16 6:54,18,9,67.33,8.05546,7,30.41,1031,10
BUF,2/19/16 7:54,17,9,69.99,4.60312,4,30.39,1030.3,10
BUF,2/19/16 8:54,18,9,67.33,6.90468,6,30.35,1029.2,10
BUF,2/19/16 9:54,22,10,59.69,8.05546,7,30.33,1028.4,10
BUF,2/19/16 10:54,23,10,57.03,9.20624,8,30.31,1027.6,10
BUF,2/19/16 11:54,26,10,50.2,8.05546,7,30.27,1026.2,10
BUF,2/19/16 12:54,29,13,50.66,11.5078,10,30.24,1025.2,10
BUF,2/19/16 13:54,32,20,60.66,13.80936,12,30.19,1023.4,10
BUF,2/19/16 14:54,33,19,55.89,13.80936,12,30.14,1021.8,10
BUF,2/19/16 15:54,35,21,56.18,12.65858,11,30.06,1019.1,10
BUF,2/19/16 16:54,38,19,46.09,12.65858,11,30,1016.7,10
BUF,2/19/16 17:54,39,19,44.18,11.5078,10,29.95,1015.1,10
BUF,2/19/16 18:54,43,20,39.38,18.41248,16,29.89,1012.9,10
BUF,2/19/16 19:54,43,22,42.84,13.80936,12,29.84,1011.2,10
BUF,2/19/16 20:54,44,23,43.02,14.96014,13,29.8,1009.9,10
BUF,2/19/16 21:54,43,25,48.7,13.80936,12,29.76,1008.4,10
BUF,2/19/16 22:54,44,26,48.87,20.71404,18,29.73,1007.6,10
BUF,2/19/16 23:54,44,26,48.87,23.0156,20,29.71,1006.9,10
BUF,2/20/16 0:54,44,27,50.73,26.46794,23,29.67,1005.4,10
BUF,2/20/16 1:54,45,27,49.02,25.31716,22,29.63,1003.8,10
BUF,2/20/16 2:54,45,28,51.24,28.7695,25,29.6,1002.7,10
BUF,2/20/16 3:54,47,29,49.33,28.7695,25,29.58,1002.2,10
BUF,2/20/16 4:54,48,32,53.63,29.92028,26,29.55,1001,10
BUF,2/20/16 5:54,45,36,70.52,17.2617,15,29.59,1002.4,5
BUF,2/20/16 6:54,44,34,67.45,28.7695,25,29.6,1002.9,10
BUF,2/20/16 7:54,42,34,72.78,28.7695,25,29.64,1004.2,10
BUF,2/20/16 8:54,42,33,70.2,31.07106,27,29.67,1005.3,10
BUF,2/20/16 9:54,42,33,70.2,25.31716,22,29.73,1007.1,10
BUF,2/20/16 10:54,41,32,70.08,23.0156,20,29.73,1007.2,10
BUF,2/20/16 11:54,40,31,69.96,20.71404,18,29.73,1007.1,10
BUF,2/20/16 12:54,41,31,67.09,24.16638,21,29.75,1007.8,10
BUF,2/20/16 13:54,43,31,62.16,26.46794,23,29.76,1008.2,10
BUF,2/20/16 14:54,44,30,57.5,21.86482,19,29.75,1007.8,10
BUF,2/20/16 15:54,44,30,57.5,23.0156,20,29.75,1007.7,10
BUF,2/20/16 16:54,46,30,53.33,20.71404,18,29.72,1006.8,10
BUF,2/20/16 17:54,48,29,47.36,12.65858,11,29.66,1004.8,10
BUF,2/20/16 18:54,54,28,36.63,18.41248,16,29.63,1003.7,10
BUF,2/20/16 19:54,51,31,45.81,18.41248,16,29.66,1004.7,10
BUF,2/20/16 20:54,54,32,43.04,17.2617,15,29.67,1005.2,10
BUF,2/20/16 21:54,47,33,58.33,11.5078,10,29.7,1006.3,10
BUF,2/20/16 22:54,40,32,73.08,9.20624,8,29.74,1007.8,10
BUF,2/20/16 23:54,38,31,75.58,4.60312,4,29.8,1009.6,10
BUF,2/21/16 0:54,37,31,78.31,8.05546,7,29.82,1010.4,10
BUF,2/21/16 1:54,38,32,78.96,6.90468,6,29.85,1011.3,10
BUF,2/21/16 2:54,39,32,75.69,8.05546,7,29.87,1011.9,10
BUF,2/21/16 3:54,39,33,79.05,5.7539,5,29.88,1012.3,10
BUF,2/21/16 4:54,39,33,79.05,5.7539,5,29.9,1013.1,10
BUF,2/21/16 5:54,35,31,84.69,3.45234,3,29.91,1013.2,10
BUF,2/21/16 6:54,34,30,85.24,4.60312,4,29.91,1013.3,10
BUF,2/21/16 7:54,32,30,92.29,6.90468,6,29.91,1013.3,10
BUF,2/21/16 8:54,31,29,92.26,6.90468,6,29.91,1013.3,10
BUF,2/21/16 9:54,32,29,88.32,6.90468,6,29.92,1013.8,10
BUF,2/21/16 10:54,32,30,92.29,4.60312,4,29.92,1013.9,10
BUF,2/21/16 11:54,34,31,88.42,5.7539,5,29.94,1014.7,10
BUF,2/21/16 12:54,35,31,84.69,4.60312,4,29.97,1015.5,10
BUF,2/21/16 13:54,37,31,78.31,6.90468,6,29.98,1016.1,10
BUF,2/21/16 14:54,38,32,78.96,6.90468,6,30,1016.4,10
BUF,2/21/16 15:54,41,32,70.08,6.90468,6,30,1016.5,10
BUF,2/21/16 16:54,42,31,64.35,3.45234,3,30.01,1016.7,10
BUF,2/21/16 17:54,41,30,64.68,3.45234,3,29.99,1016.4,10
BUF,2/21/16 18:54,41,31,67.09,6.90468,6,29.99,1016.3,10
BUF,2/21/16 19:54,40,30,67.45,11.5078,10,29.99,1016.2,10
BUF,2/21/16 20:54,40,29,64.54,10.35702,9,30.01,1016.9,10
BUF,2/21/16 21:54,39,30,69.86,9.20624,8,30.03,1017.6,10
BUF,2/21/16 22:54,38,28,67.21,5.7539,5,30.04,1018.2,10
BUF,2/21/16 23:54,37,27,66.6,0,0,30.05,1018.2,10
BUF,2/22/16 0:54,34,27,75.2,8.05546,7,30.07,1019,10
BUF,2/22/16 1:54,33,27,77.96,8.05546,7,30.08,1019.5,10
BUF,2/22/16 2:54,31,23,72.12,5.7539,5,30.09,1019.8,10
BUF,2/22/16 3:54,31,23,72.12,4.60312,4,30.1,1019.9,10
BUF,2/22/16 4:54,29,21,71.91,5.7539,5,30.1,1020,10
BUF,2/22/16 5:54,29,19,66.09,5.7539,5,30.11,1020.3,10
BUF,2/22/16 6:54,28,20,71.26,5.7539,5,30.11,1020.3,10
BUF,2/22/16 7:54,29,20,68.68,4.60312,4,30.1,1020.1,10
BUF,2/22/16 8:54,28,21,74.61,6.90468,6,30.11,1020.6,10
BUF,2/22/16 9:54,29,21,71.91,5.7539,5,30.13,1021.1,10
BUF,2/22/16 10:54,29,19,66.09,9.20624,8,30.16,1022,10
BUF,2/22/16 11:54,29,18,63.1,10.35702,9,30.17,1022.6,10
BUF,2/22/16 12:54,28,16,60.1,10.35702,9,30.21,1023.8,10
BUF,2/22/16 13:54,28,15,57.79,8.05546,7,30.21,1024,10
BUF,2/22/16 14:54,30,19,63.24,4.60312,4,30.22,1024.4,10
BUF,2/22/16 15:54,29,18,63.1,4.60312,4,30.23,1024.5,10
