DateTime,Temperature,Dew Point,Relative Humidity
2016-06-08 01:51:00,66.02,49.75,55.93
2016-06-08 02:51:00,64.94,50.43,59.54
2016-06-08 03:51:00,64.04,49.59,59.54
2016-06-08 04:51:00,62.96,50.27,63.42
2016-06-08 05:51:00,62.06,47.61,59.3
2016-06-08 06:51:00,62.96,48.45,59.3
2016-06-08 07:51:00,62.96,48.45,59.3
2016-06-08 08:51:00,64.94,48.61,55.67
2016-06-08 09:51:00,68,46.31,45.93
2016-06-08 10:51:00,69.98,44.69,40.34
2016-06-08 11:51:00,66.92,46.98,48.87
2016-06-08 12:51:00,64.04,51.39,63.64
2016-06-08 13:51:00,57.92,54.28,87.75
2016-06-08 14:51:00,55.94,50.47,82.01
2016-06-08 15:51:00,57.02,51.58,82.14
2016-06-08 16:51:00,59,51.75,77.01
2016-06-08 17:51:00,62.06,47.61,59.3
2016-06-08 18:51:00,64.04,45.97,52.03
2016-06-08 19:51:00,64.94,43.18,45.36
2016-06-08 20:51:00,64.04,42.35,45.36
2016-06-08 21:51:00,62.06,43.99,51.76
2016-06-08 22:51:00,60.98,44.65,55.15
2016-06-08 23:51:00,60.98,44.65,55.15
2016-06-09 00:51:00,59,46.31,62.95
2016-06-09 01:51:00,59,44.49,58.8
2016-06-09 02:51:00,59,44.49,58.8
2016-06-09 03:51:00,57.92,45.18,62.72
2016-06-09 04:51:00,57.02,42.51,58.55
2016-06-09 05:51:00,55.94,43.2,62.48
2016-06-09 06:51:00,55.94,43.2,62.48
2016-06-09 07:51:00,57.02,42.51,58.55
2016-06-09 08:51:00,59,40.87,51.21
2016-06-09 09:51:00,62.06,42.19,48.31
2016-06-09 10:51:00,64.04,42.35,45.36
2016-06-09 11:51:00,66.02,40.73,39.75
2016-06-09 12:51:00,68,37.29,32.46
2016-06-09 13:51:00,71.06,36.88,28.72
2016-06-09 14:51:00,71.96,37.65,28.72
2016-06-09 15:51:00,73.04,37.06,27.03
2016-06-09 16:51:00,73.04,35.26,25.17
2016-06-09 17:51:00,73.04,35.92,25.84
2016-06-09 18:51:00,71.96,37.65,28.72
2016-06-09 19:51:00,69.98,39.27,32.76
2016-06-09 20:51:00,69.08,38.48,32.76
2016-06-09 21:51:00,68,37.29,32.46
2016-06-09 22:51:00,66.02,37.13,34.54
2016-06-09 23:51:00,64.94,35.96,34.25
2016-06-10 00:51:00,64.04,36.95,36.77
2016-06-10 01:51:00,64.04,36.95,36.77
2016-06-10 02:51:00,62.96,35.78,36.47
2016-06-10 03:51:00,62.06,36.77,39.16
2016-06-10 04:51:00,60.98,39.22,44.78
2016-06-10 05:51:00,59,37.26,44.49
2016-06-10 06:51:00,60.08,36.61,41.73
2016-06-10 07:51:00,60.98,39.22,44.78
2016-06-10 08:51:00,64.04,38.75,39.46
2016-06-10 09:51:00,66.02,38.93,37.07
2016-06-10 10:51:00,66.92,37.92,34.54
2016-06-10 11:51:00,69.98,39.27,32.76
2016-06-10 12:51:00,71.96,39.45,30.82
2016-06-10 13:51:00,73.94,37.83,27.03
2016-06-10 14:51:00,75.92,36.21,23.7
2016-06-10 15:51:00,77,37.42,23.97
2016-06-10 16:51:00,78.08,36.82,22.59
2016-06-10 17:51:00,77,42.8,29.57
2016-06-10 18:51:00,77,39.22,25.73
2016-06-10 19:51:00,75.02,42.62,31.39
2016-06-10 20:51:00,73.94,43.23,33.34
2016-06-10 21:51:00,71.06,44.06,37.95
2016-06-10 22:51:00,71.06,42.26,35.42
2016-06-10 23:51:00,69.08,40.28,35.13
2016-06-11 00:51:00,69.08,40.28,35.13
2016-06-11 01:51:00,66.02,44.33,45.65
2016-06-11 02:51:00,66.92,43.36,42.61
2016-06-11 03:51:00,66.02,44.33,45.65
2016-06-11 04:51:00,64.94,45,48.59
2016-06-11 05:51:00,64.04,45.97,52.03
2016-06-11 06:51:00,66.02,44.33,45.65
2016-06-11 07:51:00,69.98,42.89,37.66
2016-06-11 08:51:00,71.96,43.05,35.42
2016-06-11 09:51:00,75.92,47.01,36.01
2016-06-11 10:51:00,77,53.6,44.33
2016-06-11 11:51:00,75.92,57.85,53.62
2016-06-11 12:51:00,80.96,59.36,47.88
2016-06-11 13:51:00,84.02,62.49,48.42
2016-06-11 14:51:00,84.92,63.32,48.42
2016-06-11 15:51:00,87.08,63.84,45.99
2016-06-11 16:51:00,89.06,64.04,43.46
2016-06-11 17:51:00,89.96,64.85,43.46
2016-06-11 18:51:00,80.96,70.16,69.79
2016-06-11 19:51:00,89.06,67.62,49.23
2016-06-11 20:51:00,87.98,66.45,48.96
2016-06-11 21:51:00,87.98,66.45,48.96
2016-06-11 22:51:00,75.02,64.22,69.21
2016-06-11 23:51:00,73.04,64.04,73.5
2016-06-12 00:51:00,69.98,64.56,83.01
2016-06-12 01:51:00,71.96,64.72,78.09
2016-06-12 02:51:00,80.96,62.96,54.4
2016-06-12 03:51:00,80.96,64.76,57.94
2016-06-12 04:51:00,80.96,64.76,57.94
2016-06-12 05:51:00,82.04,64.09,54.65
2016-06-12 06:51:00,82.04,64.09,54.65
2016-06-12 07:51:00,82.94,64.94,54.65
2016-06-12 08:51:00,84.92,63.32,48.42
2016-06-12 09:51:00,82.04,53.33,37.16
2016-06-12 10:51:00,86,34.02,15.52
2016-06-12 11:51:00,82.04,44.37,26.56
2016-06-12 12:51:00,80.96,44.96,28.15
2016-06-12 13:51:00,82.04,44.37,26.56
2016-06-12 14:51:00,80.06,45.97,30.14
2016-06-12 15:51:00,78.98,46.58,31.97
2016-06-12 16:51:00,77,46.4,33.92
2016-06-12 17:51:00,75.02,46.22,36.01
2016-06-12 18:51:00,71.96,46.67,40.63
2016-06-12 19:51:00,69.98,46.49,43.19
2016-06-12 20:51:00,66.92,46.98,48.87
2016-06-12 21:51:00,66.02,46.15,48.87
2016-06-12 22:51:00,64.94,46.81,52.03
2016-06-12 23:51:00,64.04,45.97,52.03
2016-06-13 00:51:00,62.96,46.63,55.41
2016-06-13 01:51:00,62.06,43.99,51.76
2016-06-13 02:51:00,60.98,46.47,59.05
2016-06-13 03:51:00,60.08,45.63,59.05
2016-06-13 04:51:00,59,46.31,62.95
2016-06-13 05:51:00,59,46.31,62.95
2016-06-13 06:51:00,60.08,45.63,59.05
2016-06-13 07:51:00,60.98,46.47,59.05
2016-06-13 08:51:00,62.96,46.63,55.41
2016-06-13 09:51:00,64.94,48.61,55.67
2016-06-13 10:51:00,66.92,48.78,52.3
2016-06-13 11:51:00,69.08,47.48,46.22
2016-06-13 12:51:00,71.06,49.44,46.5
2016-06-13 13:51:00,71.96,48.47,43.48
2016-06-13 14:51:00,73.04,47.84,40.92
2016-06-13 15:51:00,73.94,48.65,40.92
2016-06-13 16:51:00,71.96,50.27,46.5
2016-06-13 17:51:00,71.96,50.27,46.5
2016-06-13 18:51:00,69.98,50.11,49.43
2016-06-13 19:51:00,69.08,49.26,49.43
2016-06-13 20:51:00,66.92,52.41,59.79
2016-06-13 21:51:00,66.92,48.78,52.3
2016-06-13 22:51:00,66.92,50.59,55.93
2016-06-13 23:51:00,66.02,49.75,55.93
2016-06-14 00:51:00,64.94,52.23,63.64
2016-06-14 01:51:00,64.94,52.23,63.64
2016-06-14 02:51:00,62.96,50.27,63.42
2016-06-14 03:51:00,62.06,47.61,59.3
2016-06-14 04:51:00,60.98,50.09,67.57
2016-06-14 05:51:00,60.08,47.43,63.18
2016-06-14 06:51:00,60.98,50.09,67.57
2016-06-14 07:51:00,62.96,48.45,59.3
2016-06-14 08:51:00,64.04,44.17,48.59
2016-06-14 09:51:00,66.92,43.36,42.61
2016-06-14 10:51:00,69.98,41.07,35.13
2016-06-14 11:51:00,71.96,43.05,35.42
2016-06-14 12:51:00,73.94,41.43,31.11
2016-06-14 13:51:00,75.92,39.81,27.31
2016-06-14 14:51:00,78.08,42.21,27.87
2016-06-14 15:51:00,78.98,42.98,27.87
2016-06-14 16:51:00,80.06,44.19,28.15
2016-06-14 17:51:00,80.06,44.19,28.15
2016-06-14 18:51:00,80.06,44.19,28.15
2016-06-14 19:51:00,78.08,47.59,34.21
2016-06-14 20:51:00,77,46.4,33.92
2016-06-14 21:51:00,75.02,48.02,38.53
2016-06-14 22:51:00,71.96,52.09,49.7
2016-06-14 23:51:00,71.06,53.04,53.1
2016-06-15 00:51:00,71.06,51.24,49.7
2016-06-15 01:51:00,69.08,52.86,56.44
2016-06-15 02:51:00,69.08,49.26,49.43
2016-06-15 03:51:00,69.08,47.48,46.22
2016-06-15 04:51:00,66.92,50.59,55.93
2016-06-15 05:51:00,66.92,52.41,59.79
2016-06-15 06:51:00,69.08,47.48,46.22
2016-06-15 07:51:00,71.06,47.66,43.48
2016-06-15 08:51:00,71.96,50.27,46.5
2016-06-15 09:51:00,75.02,46.22,36.01
2016-06-15 10:51:00,78.08,43.99,29.86
2016-06-15 11:51:00,80.06,42.39,26.28
2016-06-15 12:51:00,82.04,37.22,20.1
2016-06-15 13:51:00,84.92,39.94,20.35
2016-06-15 14:51:00,86,42.96,22.09
2016-06-15 15:51:00,84.02,49.93,30.71
2016-06-15 16:51:00,82.94,52.34,34.78
2016-06-15 17:51:00,80.06,51.35,36.87
2016-06-15 18:51:00,78.98,55.58,44.61
2016-06-15 19:51:00,78.08,56.55,47.61
2016-06-15 20:51:00,75.92,59.67,57.2
2016-06-15 21:51:00,77,58.98,53.88
2016-06-15 22:51:00,78.08,52.95,41.78
2016-06-15 23:51:00,78.08,54.75,44.61
2016-06-16 00:51:00,77,58.98,53.88
2016-06-16 01:51:00,75.92,61.47,60.98
2016-06-16 02:51:00,75.02,60.62,60.98
2016-06-16 03:51:00,73.94,63.1,69.01
2016-06-16 04:51:00,71.06,63.86,78.09
2016-06-16 05:51:00,68,64.38,88.29
2016-06-16 06:51:00,69.98,64.56,83.01
2016-06-16 07:51:00,69.08,63.68,83.01
2016-06-16 08:51:00,69.98,64.56,83.01
2016-06-16 09:51:00,71.06,58.44,64.54
2016-06-16 10:51:00,71.06,62.06,73.32
2016-06-16 11:51:00,69.98,62.74,77.94
2016-06-16 12:51:00,71.96,62.92,73.32
2016-06-16 13:51:00,75.02,57,53.62
2016-06-16 14:51:00,69.98,57.33,64.32
2016-06-16 15:51:00,71.96,57.51,60.51
2016-06-16 16:51:00,73.04,55.02,53.36
2016-06-16 17:51:00,73.04,56.82,56.95
2016-06-16 18:51:00,73.94,57.67,56.95
2016-06-16 19:51:00,73.94,55.87,53.36
2016-06-16 20:51:00,73.94,55.87,53.36
2016-06-16 21:51:00,73.04,56.82,56.95
2016-06-16 22:51:00,71.06,56.64,60.51
2016-06-16 23:51:00,69.98,59.13,68.61
2016-06-17 00:51:00,69.08,60.08,73.15
2016-06-17 01:51:00,69.08,60.08,73.15
2016-06-17 02:51:00,69.08,61.88,77.94
2016-06-17 03:51:00,66.02,60.6,82.77
2016-06-17 04:51:00,66.02,62.4,88.2
2016-06-17 05:51:00,66.92,61.48,82.77
2016-06-17 06:51:00,69.08,56.46,64.32
2016-06-17 07:51:00,69.98,57.33,64.32
2016-06-17 08:51:00,71.06,54.84,56.7
2016-06-17 09:51:00,71.06,56.64,60.51
2016-06-17 10:51:00,71.06,60.26,68.81
2016-06-17 11:51:00,71.96,61.11,68.81
2016-06-17 12:51:00,71.06,56.64,60.51
2016-06-17 13:51:00,71.06,56.64,60.51
2016-06-17 14:51:00,73.94,55.87,53.36
2016-06-17 15:51:00,73.94,55.87,53.36
2016-06-17 16:51:00,77,42.8,29.57
2016-06-17 17:51:00,75.92,41.61,29.29
2016-06-17 18:51:00,75.02,42.62,31.39
2016-06-17 19:51:00,73.04,42.44,33.34
2016-06-17 20:51:00,69.08,45.66,43.19
2016-06-17 21:51:00,66.92,48.78,52.3
2016-06-17 22:51:00,66.92,48.78,52.3
2016-06-17 23:51:00,66.02,47.95,52.3
2016-06-18 00:51:00,66.02,47.95,52.3
2016-06-18 01:51:00,66.02,49.75,55.93
2016-06-18 02:51:00,66.02,47.95,52.3
2016-06-18 03:51:00,64.94,52.23,63.64
2016-06-18 04:51:00,63.68,47.43,55.67
2016-06-18 05:51:00,62.96,48.45,59.3
2016-06-18 06:51:00,66.02,51.57,59.79
2016-06-18 07:51:00,69.08,49.26,49.43
2016-06-18 08:51:00,71.96,48.47,43.48
2016-06-18 09:51:00,75.02,48.02,38.53
2016-06-18 10:51:00,78.08,51.17,39.11
2016-06-18 11:51:00,80.06,53.15,39.39
2016-06-18 12:51:00,82.94,50.54,32.54
2016-06-18 13:51:00,84.92,52.52,32.82
2016-06-18 14:51:00,86,48.33,27.11
2016-06-18 15:51:00,84.92,50.72,30.71
2016-06-18 16:51:00,84.02,48.15,28.71
2016-06-18 17:51:00,80.06,47.77,32.25
2016-06-18 18:51:00,78.08,47.59,34.21
2016-06-18 19:51:00,75.92,50.63,41.21
2016-06-18 20:51:00,73.94,52.25,46.78
2016-06-18 21:51:00,73.04,53.22,49.97
2016-06-18 22:51:00,73.04,55.02,53.36
2016-06-18 23:51:00,73.04,56.82,56.95
2016-06-19 00:51:00,71.96,57.51,60.51
2016-06-19 01:51:00,71.06,54.84,56.7
2016-06-19 02:51:00,69.98,55.53,60.27
2016-06-19 03:51:00,69.98,53.71,56.44
2016-06-19 04:51:00,69.98,51.91,52.83
2016-06-19 05:51:00,69.98,53.71,56.44
2016-06-19 06:51:00,71.06,53.04,53.1
2016-06-19 07:51:00,73.94,54.05,49.97
2016-06-19 08:51:00,73.94,57.67,56.95
2016-06-19 09:51:00,75.02,57,53.62
2016-06-19 10:51:00,78.08,56.55,47.61
2016-06-19 11:51:00,82.04,56.91,42.34
2016-06-19 12:51:00,80.06,58.53,47.88
2016-06-19 13:51:00,78.08,58.33,50.78
2016-06-19 14:51:00,82.94,59.54,45.17
2016-06-19 15:51:00,82.04,58.71,45.17
2016-06-19 16:51:00,80.06,58.53,47.88
2016-06-19 17:51:00,78.08,56.55,47.61
2016-06-19 18:51:00,75.92,57.85,53.62
2016-06-19 19:51:00,73.04,56.82,56.95
2016-06-19 20:51:00,71.06,54.84,56.7
2016-06-19 21:51:00,69.98,55.53,60.27
2016-06-19 22:51:00,69.98,55.53,60.27
2016-06-19 23:51:00,69.08,56.46,64.32
2016-06-20 00:51:00,68,57.15,68.41
2016-06-20 01:51:00,68,58.96,72.97
2016-06-20 02:51:00,68,58.96,72.97
2016-06-20 03:51:00,66.92,61.48,82.77
2016-06-20 04:51:00,66.92,61.48,82.77
2016-06-20 05:51:00,66.02,60.6,82.77
2016-06-20 06:51:00,68,60.76,77.79
2016-06-20 07:51:00,69.98,60.94,73.15
2016-06-20 08:51:00,71.96,62.92,73.32
2016-06-20 09:51:00,75.02,62.42,64.98
2016-06-20 10:51:00,80.06,63.91,57.94
2016-06-20 11:51:00,80.06,62.11,54.4
2016-06-20 12:51:00,78.98,62.78,57.69
2016-06-20 13:51:00,82.04,62.29,51.31
2016-06-20 14:51:00,82.04,62.29,51.31
2016-06-20 15:51:00,80.06,62.11,54.4
2016-06-20 16:51:00,80.06,60.31,51.05
2016-06-20 17:51:00,78.08,60.13,54.14
2016-06-20 18:51:00,78.08,61.93,57.69
2016-06-20 19:51:00,77,62.6,61.21
2016-06-20 20:51:00,77,64.4,65.2
2016-06-20 21:51:00,78.98,64.58,61.44
2016-06-20 22:51:00,80.96,62.96,54.4
2016-06-20 23:51:00,80.96,57.56,44.89
2016-06-21 00:51:00,80.06,54.93,42.06
2016-06-21 01:51:00,80.06,54.93,42.06
2016-06-21 02:51:00,78.98,57.38,47.61
2016-06-21 03:51:00,78.98,57.38,47.61
2016-06-21 04:51:00,78.98,60.98,54.14
2016-06-21 05:51:00,80.06,60.31,51.05
2016-06-21 06:51:00,77,62.6,61.21
2016-06-21 07:51:00,73.94,57.67,56.95
2016-06-21 08:51:00,75.02,55.22,50.25
2016-06-21 09:51:00,78.98,53.78,41.78
2016-06-21 10:51:00,80.96,53.96,39.39
2016-06-21 11:51:00,82.04,53.33,37.16
2016-06-21 12:51:00,84.02,51.73,32.82
2016-06-21 13:51:00,87.98,52.11,29.27
2016-06-21 14:51:00,87.08,53.11,31.27
2016-06-21 15:51:00,87.98,53.91,31.27
2016-06-21 16:51:00,86,57.31,37.73
2016-06-21 17:51:00,82.94,63.14,51.31
2016-06-21 18:51:00,82.94,64.94,54.65
2016-06-21 19:51:00,82.94,64.94,54.65
2016-06-21 20:51:00,80.96,46.76,30.14
2016-06-21 21:51:00,78.08,48.92,35.98
2016-06-21 22:51:00,78.08,47.59,34.21
2016-06-21 23:51:00,78.08,45.79,31.97
2016-06-22 00:51:00,75.92,52.43,44.05
2016-06-22 01:51:00,71.96,55.69,56.7
2016-06-22 02:51:00,69.98,57.33,64.32
2016-06-22 03:51:00,69.08,58.28,68.61
2016-06-22 04:51:00,68,57.15,68.41
2016-06-22 05:51:00,68,57.15,68.41
2016-06-22 06:51:00,68,57.15,68.41
2016-06-22 07:51:00,69.98,57.33,64.32
2016-06-22 08:51:00,71.06,56.64,60.51
2016-06-22 09:51:00,78.98,55.58,44.61
2016-06-22 10:51:00,82.94,48.74,30.43
2016-06-22 11:51:00,84.02,49.93,30.71
2016-06-22 12:51:00,82.94,52.34,34.78
2016-06-22 13:51:00,84.02,48.15,28.71
2016-06-22 14:51:00,84.02,49.93,30.71
2016-06-22 15:51:00,84.02,48.15,28.71
2016-06-22 16:51:00,84.02,46.35,26.83
2016-06-22 17:51:00,84.02,48.15,28.71
2016-06-22 18:51:00,82.94,50.54,32.54
2016-06-22 19:51:00,80.06,51.35,36.87
2016-06-22 20:51:00,80.06,47.77,32.25
2016-06-22 21:51:00,78.98,48.38,34.21
2016-06-22 22:51:00,78.08,47.59,34.21
2016-06-22 23:51:00,78.08,45.79,31.97
2016-06-23 00:51:00,75.92,52.43,44.05
2016-06-23 01:51:00,71.96,55.69,56.7
2016-06-23 02:51:00,69.98,57.33,64.32
2016-06-23 03:51:00,69.08,58.28,68.61
2016-06-23 04:51:00,68,57.15,68.41
2016-06-23 05:51:00,68,57.15,68.41
2016-06-23 06:51:00,68,57.15,68.41
2016-06-23 07:51:00,69.98,57.33,64.32
2016-06-23 08:51:00,71.06,56.64,60.51
2016-06-23 09:51:00,71.96,57.51,60.51
2016-06-23 10:51:00,71.96,57.51,60.51
2016-06-23 11:51:00,73.94,57.67,56.95
2016-06-23 12:51:00,75.02,58.82,57.2
2016-06-23 13:51:00,75.92,61.47,60.98
2016-06-23 14:51:00,78.08,60.13,54.14
2016-06-23 15:51:00,78.08,60.13,54.14
2016-06-23 16:51:00,77,60.8,57.45
2016-06-23 17:51:00,75.02,60.62,60.98
2016-06-23 18:51:00,78.08,61.93,57.69
2016-06-23 19:51:00,77,64.4,65.2
2016-06-23 20:51:00,75.92,66.88,73.67
2016-06-23 21:51:00,75.02,64.22,69.21
2016-06-23 22:51:00,73.04,64.04,73.5
2016-06-23 23:51:00,73.04,64.04,73.5
2016-06-24 00:51:00,71.96,64.72,78.09
2016-06-24 01:51:00,69.98,64.56,83.01
2016-06-24 02:51:00,69.08,63.68,83.01
2016-06-24 03:51:00,69.08,63.68,83.01
2016-06-24 04:51:00,69.08,63.68,83.01
2016-06-24 05:51:00,69.98,55.53,60.27
2016-06-24 06:51:00,69.98,55.53,60.27
2016-06-24 07:51:00,71.06,54.84,56.7
2016-06-24 08:51:00,71.06,53.04,53.1
2016-06-24 09:51:00,73.04,55.02,53.36
2016-06-24 10:51:00,75.92,52.43,44.05
2016-06-24 11:51:00,78.98,53.78,41.78
2016-06-24 12:51:00,78.08,52.95,41.78
2016-06-24 13:51:00,78.08,54.75,44.61
2016-06-24 14:51:00,80.06,56.73,44.89
2016-06-24 15:51:00,84.02,51.73,32.82
2016-06-24 16:51:00,80.96,55.76,42.06
2016-06-24 17:51:00,80.06,54.93,42.06
2016-06-24 18:51:00,78.08,56.55,47.61
2016-06-24 19:51:00,75.02,57,53.62
2016-06-24 20:51:00,73.94,59.49,60.75
2016-06-24 21:51:00,73.04,60.42,64.76
2016-06-24 22:51:00,71.96,59.31,64.54
2016-06-24 23:51:00,69.08,58.28,68.61
2016-06-25 00:51:00,69.08,56.46,64.32
2016-06-25 01:51:00,68,57.15,68.41
2016-06-25 02:51:00,66.92,59.67,77.64
2016-06-25 03:51:00,66.92,61.48,82.77
2016-06-25 04:51:00,66.02,62.4,88.2
2016-06-25 05:51:00,66.02,60.6,82.77
2016-06-25 06:51:00,66.02,58.78,77.64
2016-06-25 07:51:00,68,60.76,77.79
2016-06-25 08:51:00,69.98,59.13,68.61
2016-06-25 09:51:00,71.96,59.31,64.54
2016-06-25 10:51:00,73.94,57.67,56.95
2016-06-25 11:51:00,77,57.2,50.52
2016-06-25 12:51:00,80.06,56.73,44.89
2016-06-25 13:51:00,80.06,53.15,39.39
2016-06-25 14:51:00,82.04,51.53,34.78
2016-06-25 15:51:00,82.04,53.33,37.16
2016-06-25 16:51:00,82.04,53.33,37.16
2016-06-25 17:51:00,80.96,52.16,36.87
2016-06-25 18:51:00,78.08,45.79,31.97
2016-06-25 19:51:00,75.92,48.81,38.53
2016-06-25 20:51:00,73.04,51.42,46.78
2016-06-25 21:51:00,71.96,55.69,56.7
2016-06-25 22:51:00,71.06,56.64,60.51
2016-06-25 23:51:00,69.98,57.33,64.32
2016-06-26 00:51:00,69.98,60.94,73.15
2016-06-26 01:51:00,69.98,60.94,73.15
2016-06-26 02:51:00,69.98,60.94,73.15
2016-06-26 03:51:00,69.98,60.94,73.15
2016-06-26 04:51:00,69.98,57.33,64.32
2016-06-26 05:51:00,69.98,57.33,64.32
2016-06-26 06:51:00,71.06,56.64,60.51
2016-06-26 07:51:00,73.94,57.67,56.95
2016-06-26 08:51:00,78.08,45.79,31.97
2016-06-26 09:51:00,80.96,52.16,36.87
2016-06-26 10:51:00,80.96,53.96,39.39
2016-06-26 11:51:00,84.92,56.12,37.44
2016-06-26 12:51:00,84.02,58.91,42.63
2016-06-26 13:51:00,82.94,59.54,45.17
2016-06-26 14:51:00,84.02,57.11,39.96
2016-06-26 15:51:00,80.96,55.76,42.06
2016-06-26 16:51:00,80.06,54.93,42.06
2016-06-26 17:51:00,78.98,53.78,41.78
2016-06-26 18:51:00,77,53.6,44.33
2016-06-26 19:51:00,75.02,51.62,44.05
2016-06-26 20:51:00,75.92,47.01,36.01
2016-06-26 21:51:00,75.02,51.62,44.05
2016-06-26 22:51:00,73.94,55.87,53.36
2016-06-26 23:51:00,73.04,56.82,56.95
2016-06-27 00:51:00,73.94,50.45,43.76
2016-06-27 01:51:00,73.04,49.62,43.76
2016-06-27 02:51:00,71.96,52.09,49.7
2016-06-27 03:51:00,71.06,51.24,49.7
2016-06-27 04:51:00,69.98,53.71,56.44
2016-06-27 05:51:00,69.08,56.46,64.32
2016-06-27 06:51:00,69.98,57.33,64.32
2016-06-27 07:51:00,71.96,57.51,60.51
2016-06-27 08:51:00,75.02,58.82,57.2
2016-06-27 09:51:00,77,60.8,57.45
2016-06-27 10:51:00,80.06,60.31,51.05
2016-06-27 11:51:00,80.96,62.96,54.4
2016-06-27 12:51:00,82.04,64.09,54.65
2016-06-27 13:51:00,82.04,64.09,54.65
2016-06-27 14:51:00,80.96,66.56,61.67
2016-06-27 15:51:00,80.96,66.56,61.67
2016-06-27 16:51:00,80.06,63.91,57.94
2016-06-27 17:51:00,77,66.2,69.4
2016-06-27 18:51:00,75.92,66.88,73.67
2016-06-27 19:51:00,75.02,66.02,73.67
2016-06-27 20:51:00,73.94,66.7,78.24
2016-06-27 21:51:00,71.96,68.34,88.46
2016-06-27 22:51:00,71.96,70.16,94.07
2016-06-27 23:51:00,71.96,70.16,94.07
2016-06-28 00:51:00,71.06,69.26,94.07
2016-06-28 01:51:00,71.06,69.26,94.07
2016-06-28 02:51:00,71.06,67.46,88.46
2016-06-28 03:51:00,71.06,67.46,88.46
2016-06-28 04:51:00,71.06,67.46,88.46
2016-06-28 05:51:00,71.06,67.46,88.46
2016-06-28 06:51:00,71.06,67.46,88.46
2016-06-28 07:51:00,69.98,64.56,83.01
2016-06-28 08:51:00,71.96,64.72,78.09
2016-06-28 09:51:00,71.06,69.26,94.07
2016-06-28 10:51:00,71.06,67.46,88.46
2016-06-28 11:51:00,71.06,67.46,88.46
2016-06-28 12:51:00,73.04,67.64,83.25
2016-06-28 13:51:00,73.04,69.44,88.54
2016-06-28 14:51:00,75.92,70.5,83.37
2016-06-28 15:51:00,75.92,68.68,78.39
2016-06-28 16:51:00,75.92,70.5,83.37
2016-06-28 17:51:00,75.02,69.62,83.37
2016-06-28 18:51:00,73.94,70.32,88.54
2016-06-28 19:51:00,71.96,70.16,94.07
2016-06-28 20:51:00,71.06,69.26,94.07
2016-06-28 21:51:00,71.96,70.16,94.07
2016-06-28 22:51:00,71.06,69.26,94.07
2016-06-28 23:51:00,73.04,65.84,78.24
2016-06-29 00:51:00,71.06,65.66,83.13
2016-06-29 01:51:00,71.06,65.66,83.13
2016-06-29 02:51:00,71.06,67.46,88.46
2016-06-29 03:51:00,71.06,65.66,83.13
2016-06-29 04:51:00,69.98,66.36,88.37
2016-06-29 05:51:00,69.98,66.36,88.37
2016-06-29 06:51:00,69.98,66.36,88.37
2016-06-29 07:51:00,73.04,65.84,78.24
2016-06-29 08:51:00,75.02,64.22,69.21
2016-06-29 09:51:00,75.02,66.02,73.67
2016-06-29 10:51:00,77,64.4,65.2
2016-06-29 11:51:00,80.06,63.91,57.94
2016-06-29 12:51:00,80.06,62.11,54.4
2016-06-29 13:51:00,82.94,63.14,51.31
2016-06-29 14:51:00,82.94,61.34,48.15
2016-06-29 15:51:00,86,55.51,35.35
2016-06-29 16:51:00,84.92,56.12,37.44
2016-06-29 17:51:00,84.92,56.12,37.44
2016-06-29 18:51:00,80.96,59.36,47.88
2016-06-29 19:51:00,80.96,57.56,44.89
2016-06-29 20:51:00,78.08,56.55,47.61
2016-06-29 21:51:00,78.08,56.55,47.61
2016-06-29 22:51:00,75.92,59.67,57.2
2016-06-29 23:51:00,75.02,57,53.62
2016-06-30 00:51:00,73.04,58.64,60.75
2016-06-30 01:51:00,73.04,56.82,56.95
2016-06-30 02:51:00,71.96,59.31,64.54
2016-06-30 03:51:00,71.06,58.44,64.54
2016-06-30 04:51:00,71.06,58.44,64.54
2016-06-30 05:51:00,69.98,57.33,64.32
2016-06-30 06:51:00,71.06,58.44,64.54
2016-06-30 07:51:00,71.96,59.31,64.54
2016-06-30 08:51:00,75.02,57,53.62
2016-06-30 09:51:00,78.08,56.55,47.61
2016-06-30 10:51:00,80.06,56.73,44.89
2016-06-30 11:51:00,80.06,54.93,42.06
2016-06-30 12:51:00,82.04,55.13,39.68
2016-06-30 13:51:00,84.92,54.32,35.07
2016-06-30 14:51:00,84.92,52.52,32.82
2016-06-30 15:51:00,87.08,51.31,29.27
2016-06-30 16:51:00,86,51.93,30.99
2016-06-30 17:51:00,82.94,59.54,45.17
2016-06-30 18:51:00,80.96,57.56,44.89
2016-06-30 19:51:00,80.96,57.56,44.89
2016-06-30 20:51:00,78.98,62.78,57.69
2016-06-30 21:51:00,78.08,61.93,57.69
2016-06-30 22:51:00,77,62.6,61.21
2016-06-30 23:51:00,78.08,60.13,54.14
2016-07-01 00:51:00,77,60.8,57.45
2016-07-01 01:51:00,75.92,61.47,60.98
2016-07-01 02:51:00,75.02,57,53.62
2016-07-01 03:51:00,73.94,59.49,60.75
2016-07-01 04:51:00,73.94,59.49,60.75
2016-07-01 05:51:00,73.04,60.42,64.76
2016-07-01 06:51:00,73.04,64.04,73.5
2016-07-01 07:51:00,73.94,66.7,78.24
2016-07-01 08:51:00,75.02,66.02,73.67
2016-07-01 09:51:00,78.98,66.38,65.41
2016-07-01 10:51:00,78.08,67.32,69.6
2016-07-01 11:51:00,80.06,67.5,65.62
